idHotel	name	description	price	idAsUUID
34	Pokój 1 os. Pokój 1 os.	Pokój 1 os. Pokój 1 os.	9089	f96d9bd2-0843-4796-abc7-db73d8ecdc08
34	Pokój deluxe 2 os.	2-os. (możliwość 1 dostawki),  ok. 45 m²,  indywidualnie sterowana klimatyzacja,  łazienka (prysznic, wc, suszarka, szlafroki i kapcie),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  sejf,  zestaw do kawy/herbaty,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon (stolik i krzesełka),  widok na basen,  za opłatą: minibar	6299	9eb3e047-b09b-45ae-8f13-951c1eac9c3b
34	Suite 2 os.	2-os. (możliwość 1 dostawki lub 2 dostawek dla dzieci),  ok. 91 m²,  sypialnia i pokój dzienny z aneksem kuchennym,  indywidualnie sterowana klimatyzacja,  łazienka (prysznic, wc, suszarka, szlafroki i kapcie),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  sejf,  zestaw do kawy/herbaty,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon (stolik i krzesełka),  za opłatą: minibar	8897	f8cdb5bd-75c5-4c4c-9439-f6fb718c3ab5
34	Pokój deluxe 2 os. + 1 dostawka	2-os. (możliwość 1 dostawki),  ok. 45 m²,  indywidualnie sterowana klimatyzacja,  łazienka (prysznic, wc, suszarka, szlafroki i kapcie),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  sejf,  zestaw do kawy/herbaty,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon (stolik i krzesełka),  widok na basen,  za opłatą: minibar	6299	de745f1e-a713-4e66-8614-af18f9d01c07
34	Suite 3 os.	2-os. (możliwość 1 dostawki lub 2 dostawek dla dzieci),  ok. 91 m²,  sypialnia i pokój dzienny z aneksem kuchennym,  indywidualnie sterowana klimatyzacja,  łazienka (prysznic, wc, suszarka, szlafroki i kapcie),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  sejf,  zestaw do kawy/herbaty,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon (stolik i krzesełka),  za opłatą: minibar	10196	58fe6dae-ad7e-4c6c-97b3-a9f9ead87a26
36	Pokój 1 os.	2-os. (możliwość 1 lub 2 dostawek),  ok. 30 m²,  klimatyzowany,  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  minibar (uzupełniony wodą),  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon (stolik i krzesełka, suszarka),  za opłatą:  internet bezprzewodowy (dostępny w części pokoi), sejf (ok. 2 EUR/dzień)	5084	1628d20e-0f0c-4d89-9b2b-8663410c51e0
36	Pokój 2 os.	2-os. (możliwość 1 lub 2 dostawek),  ok. 30 m²,  klimatyzowany,  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  minibar (uzupełniony wodą),  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon (stolik i krzesełka, suszarka),  za opłatą:  internet bezprzewodowy (dostępny w części pokoi), sejf (ok. 2 EUR/dzień)	3799	fa9bc290-aad5-47e3-b2d8-f8abcbb5f41a
36	Pokój 2 os. + 1 dostawka	2-os. (możliwość 1 lub 2 dostawek),  ok. 30 m²,  klimatyzowany,  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  minibar (uzupełniony wodą),  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon (stolik i krzesełka, suszarka),  za opłatą:  internet bezprzewodowy (dostępny w części pokoi), sejf (ok. 2 EUR/dzień)	3799	de4e3150-d629-49b5-b996-45dac80696f0
37	Pokój superior 1 os.	2-os. (możliwość 1 dostawki),  ok. 44 m²,  elegancki,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  sejf,  zestaw do kawy/herbaty,  mała lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  widok na ogród lub basen,  za opłatą: minibar 	11509	3f4b912f-1821-478a-b0ae-1f9ecb3ed25b
37	Pokój superior 2 os.	2-os. (możliwość 1 dostawki),  ok. 44 m²,  elegancki,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  sejf,  zestaw do kawy/herbaty,  mała lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  widok na ogród lub basen,  za opłatą: minibar 	8709	1bc19f9c-d55d-4cff-9468-cbb2404a5c20
37	Pokój deluxe 2 os.	2-os. (możliwość 1 dostawki),  ok. 44 m²,  nowoczesny,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  sejf,  zestaw do kawy/herbaty,  mała lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  za opłatą: minibar 	9309	a39ee1a1-a4c7-44f6-ab6b-8cc401e6bbbc
37	Suite 2 os.	2-os. (możliwość 1 lub 2 dostawek),  ok. 88 m²,  pokój dzienny i sypialnia przedzielone przesuwnymi drzwiami,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  sejf,  zestaw do kawy/herbaty,  mała lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  za opłatą: minibar 	11409	d25914b9-6e3f-4f91-8cf6-3f4f8f6c6275
37	Pokój superior 2 os. + 1 dostawka	2-os. (możliwość 1 dostawki),  ok. 44 m²,  elegancki,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  sejf,  zestaw do kawy/herbaty,  mała lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  widok na ogród lub basen,  za opłatą: minibar 	8709	a2094e78-b007-4edd-aab0-2d94b74a010c
37	Pokój deluxe 2 os. + 1 dostawka	2-os. (możliwość 1 dostawki),  ok. 44 m²,  nowoczesny,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  sejf,  zestaw do kawy/herbaty,  mała lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  za opłatą: minibar 	9609	b22c00b6-fc59-4766-9ae2-f822932bd7b4
37	Suite 3 os.	2-os. (możliwość 1 lub 2 dostawek),  ok. 88 m²,  pokój dzienny i sypialnia przedzielone przesuwnymi drzwiami,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  sejf,  zestaw do kawy/herbaty,  mała lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  za opłatą: minibar 	12759	8363fc77-3901-45d5-a551-0a82888064d4
37	Suite 4 os.	2-os. (możliwość 1 lub 2 dostawek),  ok. 88 m²,  pokój dzienny i sypialnia przedzielone przesuwnymi drzwiami,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  sejf,  zestaw do kawy/herbaty,  mała lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  za opłatą: minibar 	10059	9b42176c-004e-4dfc-9338-2accea861985
38	Pokój 1 os.	2-os. (możliwość 1 dostawki – sofa),  ok. 37 m²,  odnowiony w 2017 r.,  klimatyzowany (w sezonie letnim),  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  czajnik bezprzewodowy,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon (stolik i krzesełka),  widok na góry, basen lub ulicę,  za opłatą: minibar, sejf	6168	19d74267-67ec-49f5-941a-2930dd723a4e
38	Pokój 2 os.	2-os. (możliwość 1 dostawki – sofa),  ok. 37 m²,  odnowiony w 2017 r.,  klimatyzowany (w sezonie letnim),  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  czajnik bezprzewodowy,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon (stolik i krzesełka),  widok na góry, basen lub ulicę,  za opłatą: minibar, sejf	4269	df564494-a921-483c-8a09-7285d69a4cb6
38	Pokój standard view 2 os.	2-os. (możliwość 1 dostawki – sofa),  ok. 37 m²,  odnowiony w 2017 r.,  klimatyzowany (w sezonie letnim),  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  czajnik bezprzewodowy,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon (stolik i krzesełka),  za opłatą: minibar, sejf,  widok na basen, ogród lub ograniczony widok na morze	5249	4ab6b5ef-3696-4b83-bc19-24b425ed5a1b
38	Pokój rodzinny 2 os.	2-os. (możliwość 1 dostawki dla os. dorosłej w formie sofy lub 2 dostawek dla dzieci - jedna w formie piętrowego łóżka),  ok. 37 m²,  odnowiony w 2017 r.,  klimatyzowany (w sezonie letnim),  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  czajnik bezprzewodowy,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  domek zabaw i gry dla dzieci,  balkon (stolik i krzesełka),  za opłatą: minibar, sejf	5467	bf521e8c-ecc2-46f3-b0c7-c8661c5885eb
38	Pokój 2 os. + 1 dostawka	2-os. (możliwość 1 dostawki – sofa),  ok. 37 m²,  odnowiony w 2017 r.,  klimatyzowany (w sezonie letnim),  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  czajnik bezprzewodowy,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon (stolik i krzesełka),  widok na góry, basen lub ulicę,  za opłatą: minibar, sejf	4269	326344db-c4bd-4e6a-87f5-ae7e8d552ba1
38	Pokój standard view 3 os.	2-os. (możliwość 1 dostawki – sofa),  ok. 37 m²,  odnowiony w 2017 r.,  klimatyzowany (w sezonie letnim),  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  czajnik bezprzewodowy,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon (stolik i krzesełka),  za opłatą: minibar, sejf,  widok na basen, ogród lub ograniczony widok na morze	5739	75c3eb72-1497-4b2b-b82e-210aea89ad90
38	Pokój rodzinny 3 os.	2-os. (możliwość 1 dostawki dla os. dorosłej w formie sofy lub 2 dostawek dla dzieci - jedna w formie piętrowego łóżka),  ok. 37 m²,  odnowiony w 2017 r.,  klimatyzowany (w sezonie letnim),  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  czajnik bezprzewodowy,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  domek zabaw i gry dla dzieci,  balkon (stolik i krzesełka),  za opłatą: minibar, sejf	6066	af613879-44e2-499c-9cbc-feddc841e952
39	Pokój 1 os. w willi	2-os,  ok. 16-22 m²,  nowoczesny i elegancki,  indywidualnie sterowana klimatyzacja,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  czajnik,  sejf,  balkon lub ogródek (stolik i krzesełka, suszarka),  basen dzielony z 4 pokojami	5399	a62d9ac0-d6dd-4998-aa86-cd14f386b399
39	Pokój 2 os. budynek główny	2-os,  ok. 16-20 m²,  nowoczesny i elegancki,  indywidualnie sterowana klimatyzacja,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  czajnik,  sejf,  balkon (stolik i krzesełka, suszarka)	2899	292bac5e-d6ea-48e7-8497-dd5c218f0c3a
39	Pokój 2 os. w willi	2-os,  ok. 16-22 m²,  nowoczesny i elegancki,  indywidualnie sterowana klimatyzacja,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  czajnik,  sejf,  balkon lub ogródek (stolik i krzesełka, suszarka),  basen dzielony z 4 pokojami	2899	e5425852-d431-4415-b422-491c8d1ce86b
40	Pokój 1 os.	2-os. (możliwość 1 lub 2 dostawek),  zadbany,  ok. 18 m²,  klimatyzowany (15.06-15.09),  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  sejf,  za opłatą: minibar (wg konsumpcji), łóżeczko dla dziecka do lat 2 na zamówienie przed przyjazdem (ok. 8 EUR/dzień)	6347	fa47cad7-ee69-4b2e-b0e5-57e545037310
40	Pokój 2 os.	2-os. (możliwość 1 lub 2 dostawek),  zadbany,  ok. 18 m²,  klimatyzowany (15.06-15.09),  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  sejf,  za opłatą: minibar (wg konsumpcji), łóżeczko dla dziecka do lat 2 na zamówienie przed przyjazdem (ok. 8 EUR/dzień)	5248	f0066e5b-c85d-4a76-b9c2-15c99698f5e4
40	Pokój 2 os. + 1 dostawka	2-os. (możliwość 1 lub 2 dostawek),  zadbany,  ok. 18 m²,  klimatyzowany (15.06-15.09),  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  sejf,  za opłatą: minibar (wg konsumpcji), łóżeczko dla dziecka do lat 2 na zamówienie przed przyjazdem (ok. 8 EUR/dzień)	2948	286f8d1c-9662-4a5c-8ee4-90dc0576c824
40	Pokój 2 os. + 1 dostawka, balkon	2-os. (możliwość 1 lub 2 dostawek),  zadbany,  ok. 18 m²,  klimatyzowany (15.06-15.09),  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  sejf,  balkon,  za opłatą: minibar (płatny według konsumpcji), łóżeczko dla dziecka do lat 2 na zamówienie przed przyjazdem (ok. 8 EUR/dzień)	3698	436fb47e-b8f7-4a43-b808-030ebaf84419
40	Pokój 2 os. + 1 dostawka, balkon, widok na morze	2-os. (możliwość 1 lub 2 dostawek),  zadbany,  ok. 18 m²,  klimatyzowany (15.06-15.09),  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  sejf,  balkon,  widok na morze,  za opłatą: minibar (wg konsumpcji), łóżeczko dla dziecka do lat 2 na zamówienie przed przyjazdem (ok. 8 EUR/dzień)	4298	74847d6f-a009-431c-bcad-7d55a17dcff9
40	Pokój 2 os. + 2 dostawki	2-os. (możliwość 1 lub 2 dostawek),  zadbany,  ok. 18 m²,  klimatyzowany (15.06-15.09),  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  sejf,  za opłatą: minibar (wg konsumpcji), łóżeczko dla dziecka do lat 2 na zamówienie przed przyjazdem (ok. 8 EUR/dzień)	2948	0e1212ef-b705-4b82-9dd0-b46cdfdaefaf
40	Pokój 2 os. + 2 dostawki, balkon	2-os. (możliwość 1 lub 2 dostawek),  zadbany,  ok. 18 m²,  klimatyzowany (15.06-15.09),  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  sejf,  balkon,  za opłatą: minibar (płatny według konsumpcji), łóżeczko dla dziecka do lat 2 na zamówienie przed przyjazdem (ok. 8 EUR/dzień)	3948	460935bb-fbfc-44db-90b9-5c0695ca4512
40	Pokój 2 os. + 2 dostawki, balkon, widok na morze	2-os. (możliwość 1 lub 2 dostawek),  zadbany,  ok. 18 m²,  klimatyzowany (15.06-15.09),  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  sejf,  balkon,  widok na morze,  za opłatą: minibar (wg konsumpcji), łóżeczko dla dziecka do lat 2 na zamówienie przed przyjazdem (ok. 8 EUR/dzień)	4748	c406495a-2ae0-40d0-976a-52943c185154
41	Pokój 1 os. Pokój 1 os.	Pokój 1 os. Pokój 1 os.	6198	54db9d6b-8684-405b-a59e-89b55f646861
41	Pokój 2 os.	2-os. (możliwość 1 dostawki),  ok. 26 m²,  zadbany,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  lodówka (butelka wody na powitanie),  telewizja satelitarna,  telefon,  sejf (płatny: ok. 2 EUR/dzień),  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  większość pokoi z widokiem na ogród	4699	bf9cf6f9-a100-4c3e-99ad-3fc8516e4647
41	Pokój 2 os. widok na morze	2-os. (możliwość 1 dostawki),  ok. 26 m²,  zadbany,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  lodówka (butelka wody na powitanie),  telewizja satelitarna,  telefon,  sejf (płatny: ok. 2 EUR/dzień),  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  widok na morze	5097	57d93c69-f0d5-40aa-bbcc-f918f976a23c
41	Suite 2 os.	2-os. (możliwość 1 dostawki dla os. dorosłej lub 2 dostawek dla dzieci),  ok. 45 m²,  2 sypialnie,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  lodówka (butelka wody na powitanie),  telewizja satelitarna,  telefon,  sejf (płatny: ok. 2 EUR/dzień),  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  większość pokoi z widokiem na ogród	5497	7765104b-a392-465c-a799-1169fd75c174
41	Suite 2 os. widok na morze	2-os. (możliwość 1 dostawki dla os. dorosłej lub 2 dostawek dla dzieci),  ok. 45 m²,  2 sypialnie,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  lodówka (butelka wody na powitanie),  telewizja satelitarna,  telefon,  sejf (płatny: ok. 2 EUR/dzień),  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  widok na morze	5897	012f7569-8ae7-463b-912d-a718626d1717
41	Pokój 2 os. + 1 dostawka	Pokój 2 os. + 1 dostawka	4699	79287e35-5a2f-4a76-a7b3-df1e52cba3c2
41	Pokój 2 os. + 1 dostawka, widok na morze	Pokój 2 os. + 1 dostawka, widok na morze	5296	bbb85c8e-03a0-4c0f-a1b0-f1f250a1fc4f
41	Suite 3 os. Suite 3 os.	Suite 3 os. Suite 3 os.	5896	32719fdf-ae54-47a7-aab8-a90caa349541
41	Suite 3 os. widok na morze	2-os. (możliwość 1 dostawki dla os. dorosłej lub 2 dostawek dla dzieci),  ok. 45 m²,  2 sypialnie,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  lodówka (butelka wody na powitanie),  telewizja satelitarna,  telefon,  sejf (płatny: ok. 2 EUR/dzień),  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  widok na morze	6496	56d90e2a-773b-42d0-b59c-2c43025c0e4e
42	Pokój 1 os.	2-os. (możliwość 1 dostawki),  ok. 23 m²,  komfortowy,  indywidualnie sterowana klimatyzacja,  łazienka (wanna, wc, suszarka),  telewizja satelitarna,  polski program,  telefon,  lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat,  balkon lub taras (stolik i krzesełka),  za opłatą: internet bezprzewodowy (dla maks. 2 urządzeń, ok. 3 EUR/dzień, ok. 15 EUR/tydz.), sejf (ok. 4 EUR/dzień), minibar	4898	e99de030-db90-4be5-b25f-fa5e038cfc8b
42	Pokój 2 os.	2-os. (możliwość 1 dostawki),  ok. 23 m²,  komfortowy,  indywidualnie sterowana klimatyzacja,  łazienka (wanna, wc, suszarka),  telewizja satelitarna,  polski program,  telefon,  lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat,  balkon lub taras (stolik i krzesełka),  za opłatą: internet bezprzewodowy (dla maks. 2 urządzeń, ok. 3 EUR/dzień, ok. 15 EUR/tydz.), sejf (ok. 4 EUR/dzień), minibar	3999	0eb833b9-c105-42c7-8a92-4d890858ce82
42	Pokój 2 os. widok na morze	2-os. (możliwość 1 dostawki),  ok. 23 m²,  komfortowy,  indywidualnie sterowana klimatyzacja,  łazienka (wanna, wc, suszarka),  telewizja satelitarna,  polski program,  telefon,  lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat,  balkon lub taras (stolik i krzesełka),  za opłatą: internet bezprzewodowy (dla maks. 2 urządzeń, ok. 3 EUR/dzień, ok. 15 EUR/tydz.), sejf (ok. 4 EUR/dzień), minibar	4499	0228e47f-99d7-46ec-bdbc-a818103c019b
42	Pokój 2 os. + 1 dostawka	2-os. (możliwość 1 dostawki),  ok. 23 m²,  komfortowy,  indywidualnie sterowana klimatyzacja,  łazienka (wanna, wc, suszarka),  telewizja satelitarna,  polski program,  telefon,  lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat,  balkon lub taras (stolik i krzesełka),  za opłatą: internet bezprzewodowy (dla maks. 2 urządzeń, ok. 3 EUR/dzień, ok. 15 EUR/tydz.), sejf (ok. 4 EUR/dzień), minibar	3999	9b203b30-b74b-46a0-8e90-2ab25445c59b
42	Pokój 2 os. + 1 dostawka, widok na morze	2-os. (możliwość 1 dostawki),  ok. 23 m²,  komfortowy,  indywidualnie sterowana klimatyzacja,  łazienka (wanna, wc, suszarka),  telewizja satelitarna,  polski program,  telefon,  lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat,  balkon lub taras (stolik i krzesełka),  za opłatą: internet bezprzewodowy (dla maks. 2 urządzeń, ok. 3 EUR/dzień, ok. 15 EUR/tydz.), sejf (ok. 4 EUR/dzień), minibar	4749	57915da3-f92a-46b4-84fb-bf7815b5d2b4
42	Pokój rodzinny 4 os.	4-os,  ok. 50 m²,  pokój dzienny i sypialnia oddzielone drzwiami,  indywidualnie sterowana klimatyzacja,  łazienka (wanna, wc, suszarka),  telewizja satelitarna,  polski program,  telefon,  lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat,  za opłatą: internet bezprzewodowy (dla maks. 2 urządzeń, ok. 3 EUR/dzień, ok. 15 EUR/tydz.), sejf (ok. 4 EUR/dzień), minibar	4598	c2aae076-757a-4058-901c-314d90d03681
43	Pokój 1 os.	2-os. (możliwość 1 dostawki dla os. dorosłej lub 2 dzieci – łóżko piętrowe),  ok. 24 m²,  urządzony w stylu tunezyjskim,  zadbany,  indywidualnie sterowana klimatyzacja (15.06-15.09),  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  minibar (woda na powitanie),  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  widok na ogród lub basen	2598	34fc7297-50c4-483b-ac5c-664e0d67e89c
43	Pokój 2 os.	2-os. (możliwość 1 dostawki dla os. dorosłej lub 2 dzieci – łóżko piętrowe),  ok. 24 m²,  urządzony w stylu tunezyjskim,  zadbany,  indywidualnie sterowana klimatyzacja (15.06-15.09),  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  minibar (woda na powitanie),  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  widok na ogród lub basen	2099	f3b9c259-3a64-4d15-a915-b55b4dfb8f0e
43	Pokój 2 os. + 1 dostawka	2-os. (możliwość 1 dostawki dla os. dorosłej lub 2 dzieci – łóżko piętrowe),  ok. 24 m²,  urządzony w stylu tunezyjskim,  zadbany,  indywidualnie sterowana klimatyzacja (15.06-15.09),  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  minibar (woda na powitanie),  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  widok na ogród lub basen	2099	bf2eb9d4-1301-492e-85d0-77bbf8580d27
43	Pokój rodzinny 3 os.	2-os. (możliwość 1 dostawki dla os. dorosłej lub 2 dzieci – łóżko piętrowe),  ok. 30 m²,  indywidualnie sterowana klimatyzacja (15.06-15.09),  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  minibar (woda na powitanie),  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem	3199	1e20be5f-efd2-4c09-a3bf-a725161c179b
44	Pokój 1 os. Pokój 1 os.	Pokój 1 os. Pokój 1 os.	7088	2d302537-aee3-4b3b-a109-d13aa8799358
44	Pokój 2 os.	2-os. (możliwość 1 dostawki),  ok. 20-26 m²,  wyremontowany,  klimatyzowany (w okresie: czerwiec-wrzesień),  łazienka (prysznic, wc; suszarka),  internet bezprzewodowy,  telewizja satelitarna, polskie programy,  telefon,  lodówka,  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  widok na ogród	3989	3c3138c5-29ee-42eb-9b62-d4551888ca6d
44	Pokój 2 os. + 1 dostawka	2-os. (możliwość 1 dostawki),  ok. 20-26 m²,  wyremontowany,  klimatyzowany (w okresie: czerwiec-wrzesień),  łazienka (prysznic, wc; suszarka),  internet bezprzewodowy,  telewizja satelitarna, polskie programy,  telefon,  lodówka,  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  widok na ogród	3989	5bfc4bb6-384e-49c6-97ba-da9f64d63500
44	Pokój rodzinny 3 os.	2-os. (możliwość dostawki dla maks. 2 os.),  ok. 26 m²,  wyremontowany,  klimatyzowany (w okresie: czerwiec-wrzesień),  łazienka (prysznic, wc; suszarka),  internet bezprzewodowy,  telewizja satelitarna, polskie programy,  telefon,  lodówka,  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  widok na ogród	4289	5229b6e8-73ee-4d2d-af48-a6362965ceb6
44	Pokój rodzinny 4 os.	2-os. (możliwość dostawki dla maks. 2 os.),  ok. 26 m²,  wyremontowany,  klimatyzowany (w okresie: czerwiec-wrzesień),  łazienka (prysznic, wc; suszarka),  internet bezprzewodowy,  telewizja satelitarna, polskie programy,  telefon,  lodówka,  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  widok na ogród	4089	4e7a30f9-5a13-40f3-b093-3dfcd9d4e2df
45	Pokój 1 os.	2-os. (możliwość 1 dostawki),  ok. 30 m²,  zadbany,  nowocześnie urządzony,  centralna klimatyzacja z możliwością sterowania (w terminie: 15.06-15.10),  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  większość pokoi z balkonami (stolik i krzesełka),  za opłatą: minibar, sejf (ok. 3 EUR/dzień)	6549	e2e3e801-b3af-4740-a782-280806793aac
